	Original	Predicted
998	20.0	19.190387289711552
999	22.8	23.45162493013504
1000	26.7	26.177594515191522
1001	22.3	23.579489147114863
1002	27.8	26.85695597983245
1003	25.7	23.98634471567414
1004	23.7	25.39383103543021
1005	20.6	20.59745376431239
1006	26.5	26.35067983690317
1007	19.8	19.203227944860586
1008	21.5	23.159213828513067
1009	24.5	23.774062286934182
1010	22.7	22.44568017004763
1011	23.3	21.471741038038537
1012	25.0	24.17910107923497
1013	23.6	22.813653960600178
1014	24.4	23.863940098885557
1015	23.5	24.827127114212963
1016	20.3	21.192291106920173
1017	25.2	24.95987644998644
1018	23.8	24.820190722862854
1019	19.6	20.9545643699262
1020	25.8	25.791561196101906
1021	26.7	26.437717397463842
1022	21.7	23.70908771729642
1023	22.9	22.430737710254164
1024	25.2	25.025321774905507
1025	25.6	23.79270253685765
1026	23.0	23.685853491022023
1027	27.4	26.911252320184467
1028	24.8	25.078698713626117
1029	20.9	20.48651097277502
1030	24.2	23.798372724649667
1031	24.7	24.233141191192043
1032	24.1	22.44198244944187
1033	20.9	22.04906687562755
1034	21.2	21.545100761600217
1035	23.5	23.159078194126195
1036	25.1	25.16333966830029
1037	24.5	24.867443000908196
1038	26.6	26.51432071870166
1039	19.1	19.38589998732829
1040	19.0	18.86300164027131
1041	23.2	23.455598870804423
1042	25.0	24.794259680384293
1043	26.7	27.36972372365741
1044	23.4	23.01739595466459
1045	22.4	23.37436752711406
1046	22.5	21.390422013517593
1047	24.0	23.91413364569774
1048	21.4	21.173583621248802
1049	26.9	24.10216544744576
1050	25.5	25.00155631975267
1051	26.1	26.69561558860373
1052	20.9	20.902224210801176
1053	23.3	22.735920463930235
1054	21.9	20.950017812061628
1055	21.2	21.55112804085136
1056	20.1	20.72480414207974
1057	22.8	23.82839986913431
1058	18.5	19.648574516614154
1059	24.7	23.619560940913757
1060	18.2	20.01264969938095
1061	21.9	23.140848353089872
1062	26.4	25.491184974917697
1063	21.9	23.28703533579024
1064	25.3	24.376860776307094
1065	19.9	20.37387217342959
1066	24.3	23.459908073904497
1067	19.1	20.672713090015886
1068	25.3	24.785555355088114
1069	21.1	21.81770839977265
1070	22.6	22.200036636241645
1071	18.1	19.50788524179799
1072	22.2	21.648333380903843
1073	19.6	19.899656891418935
1074	23.4	25.567551766819747
1075	22.6	21.55545741004544
1076	23.7	22.66337421447325
1077	22.9	22.53067672940647
1078	26.5	24.79299688611176
1079	21.4	22.334259573715745
1080	25.9	25.98958568498375
1081	22.4	23.666599014566998
1082	22.3	22.975349303502018
1083	20.8	22.07885833335513
1084	24.0	23.158817676310186
1085	21.5	20.619892514196163
1086	27.0	27.057107278260432
1087	22.0	21.02200714113529
1088	24.8	25.006055462016484
1089	28.4	25.820805271683916
1090	23.9	24.185283709979046
1091	24.8	25.072868278014138
1092	23.4	21.6801153230344
1093	23.7	23.224838840236025
1094	22.4	22.812726969128345
1095	26.4	25.09258163483202
1096	22.9	22.323785777232153
1097	22.7	25.06758122319437
1098	26.8	26.16164842683069
1099	19.0	19.914335961411084
1100	23.6	23.919739316115884
1101	20.5	20.536873039451113
1102	25.7	26.223328252749802
1103	25.2	24.854644986576186
1104	23.7	22.473784863916773
1105	20.2	22.447216470658496
1106	26.6	26.087962323883072
1107	23.9	23.00275056854755
1108	26.7	26.52983003346556
1109	28.0	27.23179443888371
1110	22.0	22.85402800302527
1111	25.6	24.584850928616866
1112	22.6	22.5703038683114
1113	23.1	22.712505171183203
1114	22.1	25.083075754874994
1115	25.0	24.69309848210039
1116	17.5	18.29275090424299
1117	23.7	23.979248020280632
1118	20.8	20.36553219722846
1119	22.4	21.80857334262932
1120	25.8	25.58517558119688
1121	24.2	23.022763805234842
1122	27.3	26.052018938796333
1123	24.5	23.84329604348135
1124	20.7	22.517149108588264
1125	24.1	26.388150337133318
1126	24.9	26.130678982387256
1127	24.4	24.686788499045633
1128	23.8	24.16804959187115
1129	23.6	24.979216487588328
1130	20.2	19.786471001795917
1131	22.6	21.895340428398846
1132	22.1	21.093385386341602
1133	23.5	23.03283835205679
1134	24.5	23.631326544029445
1135	23.0	22.10442566977531
1136	18.6	18.952081446914526
1137	23.6	24.081942390490507
1138	24.9	23.483922084915434
1139	25.6	25.79928238272522
1140	21.5	22.02313482949031
1141	25.7	26.174812804614998
1142	23.0	23.596307451936553
1143	18.2	20.149297718145394
1144	23.2	22.8987864669116
1145	20.1	19.89498868935191
1146	22.9	20.41855206379411
1147	25.6	23.461207124219662
1148	19.6	20.21608710181746
1149	22.3	22.97042822050368
1150	22.8	21.036126575409423
1151	24.9	23.497895902343206
1152	20.8	19.96195949502486
1153	22.9	22.195119616286547
1154	20.3	19.894595606424712
1155	24.3	25.17741546591209
1156	21.7	25.405101992053446
1157	24.5	23.33848453817736
1158	23.9	22.913243589469804
1159	26.8	26.46193643712074
1160	23.2	22.898486138937304
1161	24.3	23.50779121970893
1162	20.5	20.39036770810383
1163	20.5	19.94476943198106
1164	21.7	21.85406015055282
1165	20.9	21.3584382279911
1166	26.5	26.049620096066086
1167	23.4	23.066635936219633
1168	24.7	24.23435457268463
1169	24.0	23.500121250210448
1170	26.9	25.847310978541213
1171	23.2	25.10866603350032
1172	25.1	24.015137142182986
1173	22.0	20.576780076432943
1174	21.4	20.731153291102014
1175	27.4	28.31031074697978
1176	25.5	26.375065708081443
1177	22.1	23.41431269645139
1178	25.3	23.88207706250484
1179	18.3	20.612360942588772
1180	25.4	24.102979590550824
1181	23.2	22.747396794794447
1182	20.2	20.149984444536877
1183	23.2	23.449832757308275
1184	22.7	23.207006057518328
1185	23.1	22.728233316843205
1186	24.2	24.002661807512858
1187	21.1	20.7213558880928
1188	24.8	23.76045082927818
1189	25.3	24.590098849872724
1190	20.2	20.55645192531503
1191	23.1	23.261207322067566
1192	23.1	22.659802213345117
1193	19.4	19.88307455031849
1194	23.5	24.350657225036212
1195	25.3	24.855489850668533
1196	22.9	22.282308138836733
1197	20.7	20.565990339587593
1198	19.5	19.633583916545465
1199	24.4	23.91556698490048
1200	20.3	21.12998533242127
1201	19.5	19.88747210786458
1202	23.5	24.440562807637473
1203	22.1	22.36688423599363
1204	25.8	24.296460215282753
1205	22.93222006472492	22.319123535152297
1206	23.8	24.335518189628054
1207	24.9	26.29481451600215
1208	22.8	22.901766346452256
1209	23.0	24.821520508327737
1210	22.0	21.846498998205494
1211	21.5	22.949318355794464
1212	20.6	19.99014961839093
1213	18.4	18.03297206483641
1214	24.3	24.442566110651363
1215	21.7	21.0464006610822
1216	20.1	20.405997446767664
1217	20.3	22.40636750834822
1218	22.4	21.68862684314921
1219	21.4	21.402739336251106
1220	23.5	23.915918545116277
1221	23.4	22.550221501123133
1222	23.4	22.13285530634225
1223	24.6	24.394128204680925
1224	22.0	22.842058463091448
1225	24.3	24.123749714860992
1226	23.7	24.298134101382345
1227	26.8	25.387557881049222
1228	23.8	23.657500598426637
1229	20.7	21.133793780787013
1230	24.9	25.211699902121353
1231	23.6	23.48746129572285
1232	19.7	19.96129589571948
1233	22.7	22.961634065728244
1234	24.4	24.498837879935127
1235	18.1	18.371121473241633
1236	24.1	23.72520599175765
1237	18.2	18.067353802087105
1238	27.3	26.348859755970224
1239	24.5	22.898687914980254
1240	21.7	21.4488931776384
1241	22.7	21.568396175351413
1242	25.8	25.454877352969994
1243	27.5	27.65124407513393
1244	21.4	20.474789223335936
1245	27.4	27.173790480231972
1246	23.8	23.57778841670263
1247	24.7	25.806206560110866
1248	21.0	21.386572415448477
1249	20.5	20.122118753065198
1250	24.7	24.37425060173949
1251	20.5	21.141386840772054
1252	24.6	24.99902047616337
1253	23.4	24.509842879404218
1254	22.9	23.006788889752972
1255	23.9	25.011977976414936
1256	19.6	19.66232251331089
1257	23.8	22.70046627016263
1258	21.3	22.492788310664036
1259	19.1	19.35087486812499
1260	22.4	22.498922149468083
1261	21.9	22.958100660326778
1262	21.7	22.831045690362558
1263	22.1	22.641550659822904
1264	21.6	20.713902310621155
1265	24.1	24.568106186488535
1266	24.0	23.47516127647559
1267	26.6	26.880653511064207
1268	23.5	23.25764491916586
1269	19.6	19.44830022678318
1270	22.9	23.496615918383917
1271	20.1	21.102663352474615
1272	26.5	27.169631416298927
1273	20.7	22.472528520285984
1274	20.0	20.683363081970363
1275	19.0	19.222705971939902
1276	21.8	21.573251938758993
1277	27.6	26.535941362110044
1278	23.7	22.02735864642237
1279	25.8	25.186731980930546
1280	21.2	22.59381216445152
1281	21.3	20.553609876161133
1282	23.8	24.525575123580133
1283	25.0	24.997951097960094
1284	19.5	20.07481103952196
1285	21.0	20.28172663300077
1286	23.6	23.235340319031263
1287	23.0	22.140434657227054
1288	25.0	24.32690197864311
1289	23.1	23.026704714238342
1290	20.4	21.2187581371418
1291	21.2	21.12981536866682
1292	22.5	22.468369483358646
1293	19.8	19.586898794923997
1294	23.3	24.254883666013356
1295	19.4	19.449628794023525
1296	23.5	23.31187683791176
1297	23.7	23.02511682591779
1298	24.8	23.380410463654965
1299	20.4	20.257398246236882
1300	25.4	25.719964427822415
1301	20.1	19.59314281174859
1302	24.0	24.439258145737355
1303	25.0	24.014463429952873
1304	26.6	25.852926056463616
1305	23.4	22.342275271695506
1306	23.9	23.27792894775883
1307	18.8	19.43061281334174
1308	21.2	23.217058523775663
1309	22.8	23.21436943504418
1310	20.6	20.47162821699124
1311	22.5	23.32106527226813
1312	23.7	24.6615181736038
1313	24.7	24.21958814536903
1314	23.4	24.525955916039337
1315	17.5	18.413522563038555
1316	26.0	25.378042669983493
1317	24.7	22.730026900358013
1318	21.8	21.62936209096523
1319	18.9	21.257971126250716
1320	21.1	19.665176178619358
1321	23.6	24.168260407250564
1322	24.8	24.961422129264115
1323	19.3	21.538584516936133
1324	24.1	23.270919623978536
1325	26.5	25.349900299351358
1326	20.7	21.994848093632562
1327	24.4	25.186853032129495
1328	26.1	27.013068687308284
1329	20.3	20.27183195529986
1330	23.3	22.828959168326737
1331	24.9	24.984263390487726
1332	22.4	21.103980644067477
1333	19.0	18.940732716856036
1334	25.0	24.740910823061988
1335	22.0	21.962224343591423
1336	25.2	25.01625369158311
1337	25.7	26.67824497731743
1338	21.1	20.678408011634534
1339	24.9	25.060590135538988
1340	17.5	18.33455568748118
1341	24.3	23.951009990067185
1342	26.3	23.719025694077036
1343	22.5	23.11337775639256
1344	23.4	23.657157685008755
1345	22.1	23.021682764750103
1346	23.7	23.915118769060776
1347	23.0	21.93275493534004
1348	21.9	20.669297183711297
1349	24.8	24.94107604290187
1350	17.7	19.713682364059565
1351	20.3	19.53294257973056
1352	18.0	17.526537568790193
1353	21.9	21.083367887694482
1354	24.0	25.45552449436461
1355	23.3	24.59973069448351
1356	24.7	23.433842765919028
1357	23.6	24.472073588856226
1358	26.0	24.62289288352039
1359	19.3	18.161487571204496
1360	24.3	23.135688415884115
1361	22.5	26.08968461427907
1362	24.4	23.196641418731968
1363	24.5	23.695956744782546
1364	24.9	24.501424943553445
1365	20.9	21.772883990335036
1366	23.1	23.810825608403228
1367	23.4	23.266286037332954
1368	18.2	18.35258527851348
1369	20.6	22.623017140060284
1370	23.4	24.080712710255675
